user_id,status_id,created_at,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,sentiment
x935310284616491008,x1241572250291060736,22/03/2020 03:47,"Sufriendo la curentena <U+0001F60A><U+0001F638><U+0001F638>
#michi #kitty #cuarentena #huawei #huaweip20lite #photography https://t.co/cIBB2eFVVh",Twitter for Android,88,,,,FALSE,FALSE,1,0,,,michi kitty cuarentena huawei huaweip20lite photography,,https://t.co/cIBB2eFVVh,https://twitter.com/Lenny_Ruano86/status/1241572250291060736/photo/1,photo,http://pbs.twimg.com/media/ETrzVS2UMAAjRm1.jpg,https://t.co/cIBB2eFVVh,https://twitter.com/Lenny_Ruano86/status/1241572250291060736/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Gastronomía Música Entretenimiento Tecnología Cine y Teatro Estilo de Vida Noticias Internacional,,FALSE,7,94,0,29,951,28/11/2017 00:52,FALSE,,,,negative
x1039017487294193664,x1240839271608696833,20/03/2020 03:15,"Para ser sincero, no me gusta para nada la doble cámara frontal del #Huawei P40, si algo me enamoró del P30 era el minimalismo y simetría frontal (con su mininotch), y esa misma doble cámara hizo que no eligiera el Galaxy S10+ en su momento, ahora me replanteo volver a #Samsung https://t.co/TjbFqnVe9w",Twitter for Android,278,,,,FALSE,FALSE,0,0,,,Huawei Samsung,,https://t.co/TjbFqnVe9w,https://twitter.com/MendicutiTech/status/1240839271608696833/photo/1,photo,http://pbs.twimg.com/media/EThYvRiX0AACO_T.jpg,https://t.co/TjbFqnVe9w,https://twitter.com/MendicutiTech/status/1240839271608696833/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Geek de nacimiento fascinado por la tecnología pero sobre todo amante de la telefonía móvil <U+0001F60D>,https://t.co/IWyxzveUyh,FALSE,8,141,0,294,699,10/09/2018 05:07,FALSE,https://t.co/IWyxzveUyh,http://mendicutiando.blogspot.com,,negative
x1222938074331652096,x1239856881256071168,17/03/2020 10:11,No salgáis a la calle. Hay una radiación brutal por las pruebas del 5G. El coronavirus solo es una escusa.,Twitter Web App,106,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,San Carlos de la Rapita,Cirujano vascular jubilado. El coronavirus está pactado y consensuado por el establishment. A China le interesa para imponer su red 5g y mucho más!,,FALSE,504,773,0,1898,1211,30/01/2020 17:42,FALSE,,,,negative
x1222938074331652096,x1240544348447571968,19/03/2020 07:43,"A estos abuelos los están matando de radiación 5g, están haciendo una limpia. El coronavirus solo es una gripe asintomática que no mata. Mata la radiación 5g que están probando en las antenas de las residencias de ancianos.",Twitter Web App,223,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,San Carlos de la Rapita,Cirujano vascular jubilado. El coronavirus está pactado y consensuado por el establishment. A China le interesa para imponer su red 5g y mucho más!,,FALSE,504,773,0,1898,1211,30/01/2020 17:42,FALSE,,,,negative
x444179398,x1242114172613275649,23/03/2020 15:41,"No hay virus. Hay RADIACIÓN.

Las del 5G.

Es como la quimioterapia, que te va quemando por dentro.

Y hay una gran posibilidad de que este """"""""""""""""virus"""""""""""""""" hecho en laboratorio no sea más que un simple portador y transmisor de esa radiación.

Pero jamás en sus vacunas estará la cura.",Twitter for Android,276,,,,FALSE,FALSE,4,2,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,El Reino Milenial,"Falso Israel <U+0001F1EE><U+0001F1F1><U+0001F1FA><U+0001F1F8> Great Babylon
Mateo 5:17 no penséis que vine a abolir la Toráh, sino a cumplirla. YAHUWAH Padre de amor y justicia.Tiempos para valientes.",https://t.co/Tun020Ky97,FALSE,742,1070,9,24684,11700,23/12/2011 00:19,FALSE,https://t.co/Tun020Ky97,http://www.gozoypaz.mx,,negative
x342007628,x1242040584883392514,23/03/2020 10:48,El 5G es cancer puro,Twitter for iPhone,20,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,NIBIRÚ[STONEHENGE],Prefiero pensar mal y equivocarme yo sólo a pensar bien y que me acaben engañando. #PERSPECTIVAS NI DE TU SOMBRA DE FÍES,,FALSE,215,324,2,31482,21012,25/07/2011 09:48,FALSE,,,,negative
x1469501880,x1240332106510860289,18/03/2020 17:39,"Nadie habla del 5G, que es lo que está matando a la gente.",Twitter Web App,58,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,España,"Los abortistas no son seres humanos, sólo un conjunto de células.",,FALSE,180,481,4,2185,1432,30/05/2013 11:27,FALSE,,,,negative
x1469501880,x1241942256573198336,23/03/2020 04:18,"Despoblación de ancianos,
5G,
Destrucción de la economía,
Reforzamiento comunista de la ley,
Destrucción de las libertades,
Experimento sociológico,
Preparación para el NWO,
Darwinismo económico... 

Guerra contra la población.",Twitter for Android,227,,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,España,"Los abortistas no son seres humanos, sólo un conjunto de células.",,FALSE,180,481,4,2185,1432,30/05/2013 11:27,FALSE,,,,negative
x1469501880,x1240452038980513792,19/03/2020 01:36,Los muertos son por el 5G. Pero el responsable moral es el Gobierno. https://t.co/RBy57qFc6o,Twitter for Android,68,,,,TRUE,FALSE,2,3,,,,,,,,,,,,,,es,x1240343614636646401,"Resultado a 18 de marzo: + de 600 muertos por el COVID19.

La semana que viene tendremos casi esa cifra de muertos a diario. 

Recuerda a los que hace días no apoyaban el cierre de fronteras y promovían que no pasaba nada.

¡DIFUNDE!

#GobiernoAsesino #PeriodistasTerroristas https://t.co/HnT3OY691h",18/03/2020 18:25,Twitter Web App,313,278,x773407171,SpaniardWar,7535,175,14587,,100% políticamente incorrecto.,FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,España,"Los abortistas no son seres humanos, sólo un conjunto de células.",,FALSE,180,481,4,2185,1432,30/05/2013 11:27,FALSE,,,,negative
x1167768751644848129,x1241837022165307399,22/03/2020 21:19,@C5N no a la tecnología 5g en Argentina ya q debilita el sistema inmune y cualquier virus nos matará.,Twitter for iPhone,101,,x152325528,C5N,FALSE,FALSE,0,0,,,,,,,,,,,,x152325528,C5N,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,5,38,0,202,109,31/08/2019 11:59,FALSE,,,,negative
x151783386,x1241852170657390592,22/03/2020 22:20,"Yo ya había escuchado que la tecnología 5G era dañina para la salud

Pero afirmar que Covid-19 es causado en y por echar a andar 5G.... 

Veánlo: https://t.co/kMQP2OwkFO",Twitter Web App,169,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Benito Juárez,Solo vivo para mi,https://t.co/aoWnMdwjyN,FALSE,243,422,13,26063,14113,04/06/2010 06:55,FALSE,https://t.co/aoWnMdwjyN,https://losfumigadores.net,,negative
x1472195282,x1241809325150126085,22/03/2020 19:29,@vodafone_es El 5G es cancer.,Twitter for Android,16,x1138003440406290433,x18939115,vodafone_es,FALSE,FALSE,0,0,,,,,,,,,,,,x18939115,vodafone_es,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,"The bronze horseman <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
Flowers from the storm <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>",https://t.co/TmDczzFF7o,FALSE,375,285,3,2121,13379,31/05/2013 13:43,FALSE,https://t.co/TmDczzFF7o,https://www.goodreads.com/user/show/29976313-carla,,negative
x1472195282,x1241801600601120770,22/03/2020 18:59,Deberían prohibir el 5G.,Twitter for Android,24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,"The bronze horseman <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
Flowers from the storm <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>",https://t.co/TmDczzFF7o,FALSE,375,285,3,2121,13379,31/05/2013 13:43,FALSE,https://t.co/TmDczzFF7o,https://www.goodreads.com/user/show/29976313-carla,,negative
x1191551440508116992,x1241711588664582146,22/03/2020 13:01,"5G envenenamiento por radiación
EU se fue en bancarrota 20 febrero
EU lanzó virus en China destruirlo económicamente. 
Bush ObamaClinton controlan kabal EU.",Twitter Web App,156,x1241709708593057792,x1191551440508116992,Lucoca1,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,11,125,0,1006,2133,05/11/2019 03:03,FALSE,,,,negative
x2742619953,x1241675994471202816,22/03/2020 10:40,"La radioactividad del 5G tiene los mismos efectos que los síntomas del coronavirus. Fiebre, tos y dificultad respiratoria, incluso neumonía. Hay médicos que confirman lo que estoy diciendo. No es todo mucha casualidad?",Twitter for iPhone,218,x1241675607441842177,x2742619953,gatadelcabo,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,70,75,0,144,62,14/08/2014 13:30,FALSE,,,,negative
x219710753,x1241323520589729793,21/03/2020 11:19,"@AntonioMaestre El 5g puede ser la nueva pandemia, no se sabe a ciencia cierta que no dañe la salud",Twitter Web App,83,x1241316373768409088,x94208950,AntonioMaestre,FALSE,FALSE,3,0,,,,,,,,,,,,x94208950,AntonioMaestre,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Barcelona, España",El procés és retrocés.,,FALSE,188,433,3,5625,16924,25/11/2010 17:08,FALSE,,,,negative
x1053607623763939328,x1242965523219886080,26/03/2020 00:04,"""""""""""""""""No moriremos por coronavirus, moriremos de hambre""""""""""""""""
""""""""""""""""Que la oposición fifí se modere""""""""""""""""
Ricardo Salinas Pliego. https://t.co/m7RyYIrEPy vía @YouTube",Twitter Web Client,146,,,,FALSE,FALSE,0,0,,,,,,,,,,,,x10228272,YouTube,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,"Rebelde sin causa, no soy de izquierda ni derecha ni todo lo contrario diría que soy algo así como fifichairo",,FALSE,330,543,0,4741,4434,20/10/2018 11:23,FALSE,,,,negative
x4840807378,x1242850540163383301,25/03/2020 16:27,"No puede ser,Ricardo  salinas pliego estas muy mal",Mobile Web (M2),50,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Guadalajara, Jalisco","Tapatio, Católico,Alvernista,Americanista,Reportero Ciudadano,Pro-vida<U+0001F607><U+0001F607> Facebook: manuel viar",,FALSE,1738,4998,4,47256,23804,24/01/2016 04:00,FALSE,,,,negative
x3816331932,x1242929487282458624,25/03/2020 21:40,"Me queda claro que a Ricardo Salinas Pliego no le interesa la gente, lo que le interesa es el dinero de los que más necesitan, así que corran a Banco Azteca a pagar sus abonos chiquitos, no sea que el que se vaya a morir de hambre sea Salinas Pliego. https://t.co/iTIf8aRl4Q",Twitter for Android,250,,,,FALSE,FALSE,4,0,,,,,https://t.co/iTIf8aRl4Q,https://twitter.com/WarriorJC_/status/1242929487282458624/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1242928855574347778/pu/img/yJrFboU7Mzv8aDUW.jpg,https://t.co/iTIf8aRl4Q,https://twitter.com/WarriorJC_/status/1242929487282458624/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,CDMX,De Judas aprendí que no todo el que te besa te ama.,,FALSE,987,1229,0,565,482,07/10/2015 17:17,FALSE,,,,negative
x946936819995865088,x1242915319464841222,25/03/2020 20:44,@ElOpinadorTV Más triste ver el discurso de Ricardo Salinas,Twitter for iPhone,45,x1242884086730981385,x877952804995817472,ElOpinadorTV,FALSE,FALSE,0,0,,,,,,,,,,,,x877952804995817472,ElOpinadorTV,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,58,95,0,2730,26600,30/12/2017 02:51,FALSE,,,,negative
x14844342,x1242914711227772934,25/03/2020 20:42,Tremendo imbécil ese Ricardo Salinas Pliego.,Twitter for iPhone,44,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,1097,964,27,161193,19945,20/05/2008 12:20,FALSE,,,,negative
x1141115287158177792,x1242911888498921474,25/03/2020 20:31,Eres un miserable Ricardo Salinas Pliego. https://t.co/ftYkAo9FEw,Twitter for Android,41,,,,TRUE,FALSE,0,0,,,,,,,,,,,,,,es,x1242892278064177153,"“No somos iguales”: AMLO, son peores <U+0001F447>

IFT extiende 30 años la concesión de Totalplay a Ricardo Salinas Pliego https://t.co/CHBtbwanwQ vía @literalmexico",25/03/2020 19:13,Twitter for iPhone,281,229,x1018572319332192256,hugopaezoficial,9001,6259,5279,México,"Master en Política Criminal y Seguridad Pública / postgrado en Telecomunicaciones, Arquitecto TEC Mty./ Colaborador RadioFormula",FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,La Chingada,Chucho el roto.,,FALSE,94,170,0,414,1149,18/06/2019 22:47,FALSE,,,,negative
x139850058,x1242729834633027584,25/03/2020 08:27,"Que hombre tan siniestro es Ricardo Salinas Pliego.

A este señor no le interesan las vidas de sus trabajadores sólo le importa seguir ganando dinero.

Esto lo dice porque no quiere cerrar sus negocios y empresas.

Quiere seguir amasando su fortuna a costa de todo.

Es un maldito https://t.co/e6n8wFIBKR",Twitter for Android,280,,,,FALSE,FALSE,14,11,,,,,https://t.co/e6n8wFIBKR,https://twitter.com/Fafhoo/status/1242729834633027584/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1242729579157938177/pu/img/w8KCToknqp3rt7YH.jpg,https://t.co/e6n8wFIBKR,https://twitter.com/Fafhoo/status/1242729834633027584/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Mexico <U+0001F1F2><U+0001F1FD>,"Tigre <U+0001F42F> <U+0001F1FA><U+0001F1E6> <U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+0001F31F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F> y todólogo | Aquí podrás encontrar: 
Fotos<U+0001F4F7>/Videos<U+0001F4F9>/Notas<U+270D><U+FE0F> de todo un poco. (Todo a titulo personal)",https://t.co/xtwlCPdLid,FALSE,44490,25603,191,133337,8636,03/05/2010 21:36,FALSE,https://t.co/xtwlCPdLid,https://www.facebook.com/RCBFafhoo/,,negative
x754677774703472640,x1242911295944491011,25/03/2020 20:28,"Que horror el mensaje de Ricardo Benjamín Salinas Pliego respecto al Coronavirus, al señor solo le importa no perder sus millones, la salud de sus empleados le vale un reverendo cacahuate.
https://t.co/Stnjlx0BhB",Twitter for Android,212,,,,FALSE,FALSE,37,32,,,,,https://t.co/Stnjlx0BhB,https://twitter.com/SinlineaMx/status/1242851553276502019/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1242850879654563842/pu/img/voaJtCkFHnUxWY3k.jpg,https://t.co/Stnjlx0BhB,https://twitter.com/SinlineaMx/status/1242851553276502019/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Golfo de México,"I<U+2665><U+FE0F>MÉXICO<U+0001F335>|“El respeto es la piedra angular de todas las virtudes”| Amante de la Política, Historia, Economía, Medioambiente, Arte y Diseño | Católico-Liberal",,FALSE,5913,4698,7,27559,79234,17/07/2016 14:02,FALSE,,,,negative
x57409412,x1242907909815664642,25/03/2020 20:15,"No me gustó el discurso de Ricardo Salinas Pliego sobre el Covid-19.
Lo siento ex jefe.",Twitter Web App,87,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,México,Comunicóloga<U+0001F399><U+FE0F>apasionada de los espectáculos <U+0001F60D><U+2728>.,https://t.co/rbxZUETWfL,FALSE,1765,1348,20,62186,5189,16/07/2009 18:40,FALSE,https://t.co/rbxZUETWfL,https://www.instagram.com/teffyrmz/,,negative
x1113284194233462784,x1242902408201506816,25/03/2020 19:53,"Después de ver la postura de Ricardo Salinas Pliego ante el #COVID19 solo confirma que a los grandes millonarios les vale pura berga el pueblo tal y como lo hizo China con el Coronavirus. 

Mi gente, confirmen si estamos a poco de la extinción de la pobreza mundial.",Twitter for Android,266,,,,FALSE,FALSE,7,0,,,COVID19,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Mexico,"Cuenta ácida, gente obesa transexual y prieta de lejitos por favor
Ojo CASADO solo vengo a hacer desmadre no a putear. <U+0001F1F2><U+0001F1FD> -<U+0001F51E>
#Pats
#Pumas
#UFC",,FALSE,1733,353,2,18858,43511,03/04/2019 03:36,FALSE,,,,negative
x953729594821050368,x1242863838313230337,25/03/2020 17:20,"Ese Ricardo Salinas Pliego es malo, malo malo... 
#COVID2019 https://t.co/gKZy5p3WGT",Twitter Web App,60,,,,TRUE,FALSE,23,5,,,COVID2019,,,,,,,,,,,es,x1242696736478359554,"- Hay que salir, Salinas Pliego dijo que era seguro.
- Pero @HLGatell dijo que estábamos en Fase 2
- Al diablo, saldré 
#tvazteca #cuarentena #COVID2019 https://t.co/DmVGYTybhK",25/03/2020 06:16,Twitter for Android,25,10,x953729594821050368,_ArmandoBarreda,9213,183,6111,México,"Mi casa, mi licor y mi revista Goza ¡eso es Armando!",FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,México,"Mi casa, mi licor y mi revista Goza ¡eso es Armando!",,FALSE,9213,183,14,6111,9397,17/01/2018 20:43,FALSE,,,,negative
x559822264,x1242893948613464064,25/03/2020 19:19,"Hay que estar de plano muy pero muy pendejo para usar como argumento las declaraciones de Ricardo Salinas Pliego, el usurero de la nación.

Es asqueroso ver cómo los noticieros de azteca salen a decir ahora que no es grave, que la gente casi no se muere por #COVID19.

Jódanse.",Twitter for iPhone,277,,,,FALSE,FALSE,13,7,,,COVID19,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Secretario de Organización del @MovPRImxOficial | Consejero Político del @PRI_Nacional | 27 años | Socialdemócrata,https://t.co/bPU2KNuzhh,FALSE,185208,76322,351,19251,6505,21/04/2012 19:37,TRUE,https://t.co/bPU2KNuzhh,http://www.instagram.com/oledmoreno,,negative
x49662008,x1242892004109037570,25/03/2020 19:12,"¡que tonto!
Hubiera robado una de coppel o de Apple. 
¿Se le ocurre robar una del socio de #ElCacas? De don Ricardo Benjamin Salinas? 
Por eso lo agarraron!!! 

https://t.co/Dqj4xjw07I",Twitter for Android,184,,,,FALSE,FALSE,0,0,,,ElCacas,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Guadalajara, Jalisco, Mexico","Empresario, Publicista. 
Ing. aeronáutico 
https://t.co/6Vkc7pFF3k
#DinastíaMilenials",,FALSE,2679,1925,13,29306,23888,22/06/2009 15:31,FALSE,,,,negative
x4226135192,x1242886042400755715,25/03/2020 18:48,"Esta claro que lo que le preocupa a este señor son solo sus intereses económicos y no la salud de sus múltiples clientes. Se lo cobraremos en abonos chiquitos. Elektra, el daño colateral del discurso de Ricardo Salinas Pliego: esto piensa el consumidor - 
https://t.co/VNYJL94bbL",Twitter for Android,279,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Gavilán I-II-III y IV, Iztapal",Libre pensador y antidictadores bolivarianos.,,FALSE,47,343,0,7251,13443,13/11/2015 18:25,FALSE,,,,negative
x1186336254507540480,x1242885236477878272,25/03/2020 18:45,"Ricardo B. Salinas Pliego apoyando la locura de López de no aislarse durante el #COVID19  Su fortuna es de 11.6 BILLONES de DÓLARES, no de pesos, pero de DÓLARES. A él no le importan tres cojones los Mexicanos a él lo que le importa es su fortuna. https://t.co/NMEZIX38g3",Twitter Web App,247,,,,FALSE,FALSE,73,43,,,COVID19,,https://t.co/NMEZIX38g3,https://twitter.com/Yearsof100/status/1242885236477878272/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1242883748544286722/pu/img/IYL2pA-WPHx9M405.jpg,https://t.co/NMEZIX38g3,https://twitter.com/Yearsof100/status/1242885236477878272/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,USA,"<U+0001F1FA><U+0001F1F8>First Amendment: Freedom of religion, freedom of speech and the press, the right to assemble, the right to petition government.<U+0001F1FA><U+0001F1F8>",,FALSE,2582,2525,2,24430,25035,21/10/2019 17:39,FALSE,,,,negative
x119946863,x1242882782411579393,25/03/2020 18:35,"@Javier_Alarcon_ Perdón Javier, pero egoístas y miserables como Ricardo Salinas Pliego y el KkS y sus más fanatizados seguidores aún no lo saben...",Twitter for iPhone,130,x1242709425636487169,x114635314,Javier_Alarcon_,FALSE,FALSE,1,0,,,,,,,,,,,,x114635314,Javier_Alarcon_,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,México D.F,"4 Decades of F1, accredited FIA F1 and Formula E Media , @Motorlat Fórmula E & F1 Editor, Pure Racing Tweets ayhacbec@motorlat.com",https://t.co/pmOjeYzgVF,FALSE,3266,1597,124,130438,4491,05/03/2010 01:14,FALSE,https://t.co/pmOjeYzgVF,http://yhacbec.blogspot.mx/?m=1,,negative
x1229086282304737286,x1242877475702497280,25/03/2020 18:14," @fernandeznorona Jajajaja, te faltó escribir """"""""""""""""Don Ricardo"""""""""""""""", eres un chayotero de lo peor. El explotador y corrupto Ricardo Salinas es tu patrón y de @lopezobrador_ Que barbaridad, el que se hizo de fortuna de forma ilicita, y a parte, explota a sus trabajadores",Twitter Web App,260,x1242876644701896715,x43115590,fernandeznorona,FALSE,FALSE,1,1,,,,,,,,,,,,x43115590 x82119937,fernandeznorona lopezobrador_,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,20,252,0,179,485,16/02/2020 16:53,FALSE,,,,negative
x1241094613873692672,x1242877463748845576,25/03/2020 18:14,"@El_Universal_Mx Lamentable, tus comentarios Ricardo Salinas eres patético",Twitter for Android,57,x1242870109724504064,x16676396,El_Universal_Mx,FALSE,FALSE,0,0,,,,,,,,,,,,x16676396,El_Universal_Mx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Amante de la Historia,,FALSE,3,40,0,13,124,20/03/2020 20:10,FALSE,,,,negative
x130544685,x1242873323928858624,25/03/2020 17:57,"Ahora entiendo porque Ricardo Salinas Pliego, Trump, cabecita de algodón etc prefieren a la gente activando la economía y no se preocupan por la estupidez de quedarte en casa!!
El virus está en el aire y no se pasa de persona a persona!! https://t.co/pHd8vaX9Hp",Twitter for iPhone,237,,,,FALSE,FALSE,1,1,,,,,https://t.co/pHd8vaX9Hp,https://twitter.com/CPCHARLY1/status/1242873323928858624/photo/1,photo,http://pbs.twimg.com/media/ET-SstTXkAE0jTK.jpg,https://t.co/pHd8vaX9Hp,https://twitter.com/CPCHARLY1/status/1242873323928858624/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Guadalajara Jal. Mexico,Si el running cobrara impuestos ya estaría todo endrogado!!,,FALSE,164,881,1,541,65,07/04/2010 16:11,FALSE,,,,negative
x110585984,x1242872924802932736,25/03/2020 17:56,"Aparte de que Grupo Salinas ofrece tasas de interés muy altas, les pagan una miseria a sus empleados con jornadas de explotación muy culebras, ahora viene Ricardo Salinas a defender a AMLO.

Cancelados. https://t.co/A7RopbUjM2",Twitter for Android,202,,,,FALSE,FALSE,0,0,,,,,https://t.co/A7RopbUjM2,https://twitter.com/HeyMarkin/status/1242872924802932736/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/ET-SVW1U0AAAgv_.jpg,https://t.co/A7RopbUjM2,https://twitter.com/HeyMarkin/status/1242872924802932736/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Puebla, México",Trabajando en el Balde de Carnada desde 1991.,https://t.co/IzCOvRs5ml,FALSE,2067,1449,15,27824,20054,02/02/2010 02:19,FALSE,https://t.co/IzCOvRs5ml,http://instagram.com/hey_markin,,negative
